mean_score,total_steps,std_score,max_score,min_score
-503.44,1507,0.0,-503.44,-503.44
-502.74,1508,0.0,-502.74,-502.74
-503.48,1509,0.0,-503.48,-503.48
-498.77,1510,0.0,-498.77,-498.77
-510.62,1511,0.0,-510.62,-510.62
-497.47,1512,0.0,-497.47,-497.47
-506.74,1513,0.0,-506.74,-506.74
-510.97,1514,0.0,-510.97,-510.97
-503.42,1515,0.0,-503.42,-503.42
-510.04,1516,0.0,-510.04,-510.04
-505.12,1517,0.0,-505.12,-505.12
-512.46,1518,0.0,-512.46,-512.46
-503.54,1519,0.0,-503.54,-503.54
-505.85,1520,0.0,-505.85,-505.85
-508.98,1521,0.0,-508.98,-508.98
-504.07,1522,0.0,-504.07,-504.07
-504.35,1523,0.0,-504.35,-504.35
-509.87,1524,0.0,-509.87,-509.87
-510.13,1525,0.0,-510.13,-510.13
-511.05,1526,0.0,-511.05,-511.05
-503.88,1527,0.0,-503.88,-503.88
-502.73,1528,0.0,-502.73,-502.73
-493.18,1529,0.0,-493.18,-493.18
-509.04,1530,0.0,-509.04,-509.04
-509.09,1531,0.0,-509.09,-509.09
-501.33,1532,0.0,-501.33,-501.33
-505.61,1533,0.0,-505.61,-505.61
-511.15,1534,0.0,-511.15,-511.15
-508.04,1535,0.0,-508.04,-508.04
-510.65,1536,0.0,-510.65,-510.65
-511.51,1537,0.0,-511.51,-511.51
-508.56,1538,0.0,-508.56,-508.56
-512.56,1539,0.0,-512.56,-512.56
-510.8,1540,0.0,-510.8,-510.8
-503.5,1541,0.0,-503.5,-503.5
-493.34,1542,0.0,-493.34,-493.34
-503.99,1543,0.0,-503.99,-503.99
-506.59,1544,0.0,-506.59,-506.59
-511.11,1545,0.0,-511.11,-511.11
-510.56,1546,0.0,-510.56,-510.56
-509.86,1547,0.0,-509.86,-509.86
-510.4,1548,0.0,-510.4,-510.4
-508.28,1549,0.0,-508.28,-508.28
-503.07,1550,0.0,-503.07,-503.07
-503.35,1551,0.0,-503.35,-503.35
-509.61,1552,0.0,-509.61,-509.61
-509.01,1553,0.0,-509.01,-509.01
-498.8,1554,0.0,-498.8,-498.8
-509.98,1555,0.0,-509.98,-509.98
-498.06,1556,0.0,-498.06,-498.06
-502.89,1557,0.0,-502.89,-502.89
-500.75,1558,0.0,-500.75,-500.75
-503.93,1559,0.0,-503.93,-503.93
-495.94,1560,0.0,-495.94,-495.94
-497.37,1561,0.0,-497.37,-497.37
-503.79,1562,0.0,-503.79,-503.79
-512.4,1563,0.0,-512.4,-512.4
-508.31,1564,0.0,-508.31,-508.31
-508.46,1565,0.0,-508.46,-508.46
-497.18,1566,0.0,-497.18,-497.18
-505.0,1567,0.0,-505.0,-505.0
-508.39,1568,0.0,-508.39,-508.39
-511.28,1569,0.0,-511.28,-511.28
-510.33,1570,0.0,-510.33,-510.33
-506.97,1571,0.0,-506.97,-506.97
-508.49,1572,0.0,-508.49,-508.49
-505.51,1573,0.0,-505.51,-505.51
-510.29,1574,0.0,-510.29,-510.29
-498.66,1575,0.0,-498.66,-498.66
-512.19,1576,0.0,-512.19,-512.19
-498.21,1577,0.0,-498.21,-498.21
-509.64,1578,0.0,-509.64,-509.64
-502.37,1579,0.0,-502.37,-502.37
-509.01,1580,0.0,-509.01,-509.01
-510.48,1581,0.0,-510.48,-510.48
-510.21,1582,0.0,-510.21,-510.21
-492.46,1583,0.0,-492.46,-492.46
-485.73,1584,0.0,-485.73,-485.73
-510.46,1585,0.0,-510.46,-510.46
-499.09,1586,0.0,-499.09,-499.09
-499.53,1587,0.0,-499.53,-499.53
-508.27,1588,0.0,-508.27,-508.27
-509.8,1589,0.0,-509.8,-509.8
-496.42,1590,0.0,-496.42,-496.42
-510.56,1591,0.0,-510.56,-510.56
-504.05,1592,0.0,-504.05,-504.05
-498.09,1593,0.0,-498.09,-498.09
-505.44,1594,0.0,-505.44,-505.44
-486.03,1595,0.0,-486.03,-486.03
-504.12,1596,0.0,-504.12,-504.12
-508.81,1597,0.0,-508.81,-508.81
-504.15,1598,0.0,-504.15,-504.15
-504.47,1599,0.0,-504.47,-504.47
-502.95,1600,0.0,-502.95,-502.95
-510.81,1601,0.0,-510.81,-510.81
-508.82,1602,0.0,-508.82,-508.82
-508.37,1603,0.0,-508.37,-508.37
-509.86,1604,0.0,-509.86,-509.86
-505.91,1605,0.0,-505.91,-505.91
-511.63,1606,0.0,-511.63,-511.63
-505.13,1607,0.0,-505.13,-505.13
-510.28,1608,0.0,-510.28,-510.28
-510.97,1609,0.0,-510.97,-510.97
-510.33,1610,0.0,-510.33,-510.33
-512.11,1611,0.0,-512.11,-512.11
-510.33,1612,0.0,-510.33,-510.33
-505.76,1613,0.0,-505.76,-505.76
-505.72,1614,0.0,-505.72,-505.72
-505.74,1615,0.0,-505.74,-505.74
-503.67,1616,0.0,-503.67,-503.67
-506.52,1617,0.0,-506.52,-506.52
-509.32,1618,0.0,-509.32,-509.32
-511.5,1619,0.0,-511.5,-511.5
-493.95,1620,0.0,-493.95,-493.95
-510.72,1621,0.0,-510.72,-510.72
-510.28,1622,0.0,-510.28,-510.28
-498.45,1623,0.0,-498.45,-498.45
-511.52,1624,0.0,-511.52,-511.52
-510.0,1625,0.0,-510.0,-510.0
-509.99,1626,0.0,-509.99,-509.99
-492.77,1627,0.0,-492.77,-492.77
-502.47,1628,0.0,-502.47,-502.47
-509.37,1629,0.0,-509.37,-509.37
-509.92,1630,0.0,-509.92,-509.92
-501.92,1631,0.0,-501.92,-501.92
-498.95,1632,0.0,-498.95,-498.95
-502.02,1633,0.0,-502.02,-502.02
-504.05,1634,0.0,-504.05,-504.05
-494.53,1635,0.0,-494.53,-494.53
-510.44,1636,0.0,-510.44,-510.44
-504.67,1637,0.0,-504.67,-504.67
-503.28,1638,0.0,-503.28,-503.28
-506.83,1639,0.0,-506.83,-506.83
-503.82,1640,0.0,-503.82,-503.82
-504.09,1641,0.0,-504.09,-504.09
-511.34,1642,0.0,-511.34,-511.34
-505.21,1643,0.0,-505.21,-505.21
-504.06,1644,0.0,-504.06,-504.06
-493.39,1645,0.0,-493.39,-493.39
-513.89,1646,0.0,-513.89,-513.89
-498.24,1647,0.0,-498.24,-498.24
-505.65,1648,0.0,-505.65,-505.65
-509.6,1649,0.0,-509.6,-509.6
-504.89,1650,0.0,-504.89,-504.89
-503.78,1651,0.0,-503.78,-503.78
-508.32,1652,0.0,-508.32,-508.32
-492.82,1653,0.0,-492.82,-492.82
-510.15,1654,0.0,-510.15,-510.15
-498.94,1655,0.0,-498.94,-498.94
-508.59,1656,0.0,-508.59,-508.59
-513.79,1657,0.0,-513.79,-513.79
-510.67,1658,0.0,-510.67,-510.67
-508.73,1659,0.0,-508.73,-508.73
-512.24,1660,0.0,-512.24,-512.24
-502.99,1661,0.0,-502.99,-502.99
-504.8,1662,0.0,-504.8,-504.8
-497.8,1663,0.0,-497.8,-497.8
-512.41,1664,0.0,-512.41,-512.41
-510.39,1665,0.0,-510.39,-510.39
-504.64,1666,0.0,-504.64,-504.64
-505.8,1667,0.0,-505.8,-505.8
-497.24,1668,0.0,-497.24,-497.24
-511.57,1669,0.0,-511.57,-511.57
-509.07,1670,0.0,-509.07,-509.07
-498.28,1671,0.0,-498.28,-498.28
-509.29,1672,0.0,-509.29,-509.29
-511.9,1673,0.0,-511.9,-511.9
-512.95,1674,0.0,-512.95,-512.95
-511.18,1675,0.0,-511.18,-511.18
-511.94,1676,0.0,-511.94,-511.94
-505.93,1677,0.0,-505.93,-505.93
-510.01,1678,0.0,-510.01,-510.01
-510.8,1679,0.0,-510.8,-510.8
-509.89,1680,0.0,-509.89,-509.89
-498.67,1681,0.0,-498.67,-498.67
-512.66,1682,0.0,-512.66,-512.66
-510.38,1683,0.0,-510.38,-510.38
-507.72,1684,0.0,-507.72,-507.72
-506.38,1685,0.0,-506.38,-506.38
-510.23,1686,0.0,-510.23,-510.23
-503.99,1687,0.0,-503.99,-503.99
-498.45,1688,0.0,-498.45,-498.45
-509.76,1689,0.0,-509.76,-509.76
-509.02,1690,0.0,-509.02,-509.02
-504.36,1691,0.0,-504.36,-504.36
-505.33,1692,0.0,-505.33,-505.33
-508.58,1693,0.0,-508.58,-508.58
-497.01,1694,0.0,-497.01,-497.01
-504.07,1695,0.0,-504.07,-504.07
-509.22,1696,0.0,-509.22,-509.22
-510.8,1697,0.0,-510.8,-510.8
-503.57,1698,0.0,-503.57,-503.57
-512.35,1699,0.0,-512.35,-512.35
-497.36,1700,0.0,-497.36,-497.36
-511.38,1701,0.0,-511.38,-511.38
-505.78,1702,0.0,-505.78,-505.78
-497.9,1703,0.0,-497.9,-497.9
-511.41,1704,0.0,-511.41,-511.41
-504.51,1705,0.0,-504.51,-504.51
-509.99,1706,0.0,-509.99,-509.99
-511.31,1707,0.0,-511.31,-511.31
-497.67,1708,0.0,-497.67,-497.67
-512.53,1709,0.0,-512.53,-512.53
-497.6,1710,0.0,-497.6,-497.6
-487.87,1711,0.0,-487.87,-487.87
-508.13,1712,0.0,-508.13,-508.13
-503.45,1713,0.0,-503.45,-503.45
-510.73,1714,0.0,-510.73,-510.73
-486.24,1715,0.0,-486.24,-486.24
-498.16,1716,0.0,-498.16,-498.16
-504.83,1717,0.0,-504.83,-504.83
-509.79,1718,0.0,-509.79,-509.79
-510.25,1719,0.0,-510.25,-510.25
-499.05,1720,0.0,-499.05,-499.05
-499.93,1721,0.0,-499.93,-499.93
-510.01,1722,0.0,-510.01,-510.01
-504.14,1723,0.0,-504.14,-504.14
-510.64,1724,0.0,-510.64,-510.64
-504.78,1725,0.0,-504.78,-504.78
-510.41,1726,0.0,-510.41,-510.41
-508.59,1727,0.0,-508.59,-508.59
-512.48,1728,0.0,-512.48,-512.48
-508.35,1729,0.0,-508.35,-508.35
-504.35,1730,0.0,-504.35,-504.35
-506.27,1731,0.0,-506.27,-506.27
-503.94,1732,0.0,-503.94,-503.94
-509.89,1733,0.0,-509.89,-509.89
-507.69,1734,0.0,-507.69,-507.69
-504.56,1735,0.0,-504.56,-504.56
-496.96,1736,0.0,-496.96,-496.96
-509.18,1737,0.0,-509.18,-509.18
-497.54,1738,0.0,-497.54,-497.54
-504.27,1739,0.0,-504.27,-504.27
-509.18,1740,0.0,-509.18,-509.18
-506.05,1741,0.0,-506.05,-506.05
-498.67,1742,0.0,-498.67,-498.67
-503.15,1743,0.0,-503.15,-503.15
-513.43,1744,0.0,-513.43,-513.43
-503.94,1745,0.0,-503.94,-503.94
-508.56,1746,0.0,-508.56,-508.56
-509.43,1747,0.0,-509.43,-509.43
-503.4,1748,0.0,-503.4,-503.4
-503.98,1749,0.0,-503.98,-503.98
-497.71,1750,0.0,-497.71,-497.71
-507.82,1751,0.0,-507.82,-507.82
-504.53,1752,0.0,-504.53,-504.53
-501.9,1753,0.0,-501.9,-501.9
-511.16,1754,0.0,-511.16,-511.16
-504.11,1755,0.0,-504.11,-504.11
-505.01,1756,0.0,-505.01,-505.01
-509.24,1757,0.0,-509.24,-509.24
-510.39,1758,0.0,-510.39,-510.39
-505.65,1759,0.0,-505.65,-505.65
-505.28,1760,0.0,-505.28,-505.28
-509.95,1761,0.0,-509.95,-509.95
-504.72,1762,0.0,-504.72,-504.72
-511.92,1763,0.0,-511.92,-511.92
-498.63,1764,0.0,-498.63,-498.63
-511.48,1765,0.0,-511.48,-511.48
-509.8,1766,0.0,-509.8,-509.8
-499.53,1767,0.0,-499.53,-499.53
-510.7,1768,0.0,-510.7,-510.7
-508.2,1769,0.0,-508.2,-508.2
-505.78,1770,0.0,-505.78,-505.78
-498.6,1771,0.0,-498.6,-498.6
-498.39,1772,0.0,-498.39,-498.39
-509.47,1773,0.0,-509.47,-509.47
-508.0,1774,0.0,-508.0,-508.0
-491.1,1775,0.0,-491.1,-491.1
-503.25,1776,0.0,-503.25,-503.25
-510.76,1777,0.0,-510.76,-510.76
-498.86,1778,0.0,-498.86,-498.86
-509.96,1779,0.0,-509.96,-509.96
-499.49,1780,0.0,-499.49,-499.49
-502.57,1781,0.0,-502.57,-502.57
-511.61,1782,0.0,-511.61,-511.61
-498.63,1783,0.0,-498.63,-498.63
-510.96,1784,0.0,-510.96,-510.96
-504.35,1785,0.0,-504.35,-504.35
-503.45,1786,0.0,-503.45,-503.45
-508.86,1787,0.0,-508.86,-508.86
-503.66,1788,0.0,-503.66,-503.66
-504.69,1789,0.0,-504.69,-504.69
-505.86,1790,0.0,-505.86,-505.86
-508.82,1791,0.0,-508.82,-508.82
-505.74,1792,0.0,-505.74,-505.74
-497.79,1793,0.0,-497.79,-497.79
-505.13,1794,0.0,-505.13,-505.13
-502.44,1795,0.0,-502.44,-502.44
-504.36,1796,0.0,-504.36,-504.36
-509.82,1797,0.0,-509.82,-509.82
-507.02,1798,0.0,-507.02,-507.02
-507.82,1799,0.0,-507.82,-507.82
-512.62,1800,0.0,-512.62,-512.62
-504.35,1801,0.0,-504.35,-504.35
-498.25,1802,0.0,-498.25,-498.25
-512.05,1803,0.0,-512.05,-512.05
-510.23,1804,0.0,-510.23,-510.23
-510.45,1805,0.0,-510.45,-510.45
-510.18,1806,0.0,-510.18,-510.18
-509.14,1807,0.0,-509.14,-509.14
-504.03,1808,0.0,-504.03,-504.03
-503.79,1809,0.0,-503.79,-503.79
-499.23,1810,0.0,-499.23,-499.23
-510.06,1811,0.0,-510.06,-510.06
-500.26,1812,0.0,-500.26,-500.26
-507.92,1813,0.0,-507.92,-507.92
-506.1,1814,0.0,-506.1,-506.1
-502.59,1815,0.0,-502.59,-502.59
-505.78,1816,0.0,-505.78,-505.78
-494.75,1817,0.0,-494.75,-494.75
-500.05,1818,0.0,-500.05,-500.05
-503.09,1819,0.0,-503.09,-503.09
-504.58,1820,0.0,-504.58,-504.58
-512.18,1821,0.0,-512.18,-512.18
-505.92,1822,0.0,-505.92,-505.92
-504.44,1823,0.0,-504.44,-504.44
-511.06,1824,0.0,-511.06,-511.06
-504.93,1825,0.0,-504.93,-504.93
-487.8,1826,0.0,-487.8,-487.8
-509.24,1827,0.0,-509.24,-509.24
-498.75,1828,0.0,-498.75,-498.75
-503.12,1829,0.0,-503.12,-503.12
-501.81,1830,0.0,-501.81,-501.81
-502.93,1831,0.0,-502.93,-502.93
-502.9,1832,0.0,-502.9,-502.9
-510.3,1833,0.0,-510.3,-510.3
-504.39,1834,0.0,-504.39,-504.39
-504.16,1835,0.0,-504.16,-504.16
-502.71,1836,0.0,-502.71,-502.71
-503.88,1837,0.0,-503.88,-503.88
-490.51,1838,0.0,-490.51,-490.51
-510.79,1839,0.0,-510.79,-510.79
-511.52,1840,0.0,-511.52,-511.52
-498.32,1841,0.0,-498.32,-498.32
-510.65,1842,0.0,-510.65,-510.65
-509.37,1843,0.0,-509.37,-509.37
-504.45,1844,0.0,-504.45,-504.45
-503.61,1845,0.0,-503.61,-503.61
-511.76,1846,0.0,-511.76,-511.76
-510.77,1847,0.0,-510.77,-510.77
-509.31,1848,0.0,-509.31,-509.31
-510.07,1849,0.0,-510.07,-510.07
-512.66,1850,0.0,-512.66,-512.66
-508.11,1851,0.0,-508.11,-508.11
-492.98,1852,0.0,-492.98,-492.98
-503.69,1853,0.0,-503.69,-503.69
-510.78,1854,0.0,-510.78,-510.78
-497.9,1855,0.0,-497.9,-497.9
-508.78,1856,0.0,-508.78,-508.78
-511.36,1857,0.0,-511.36,-511.36
-510.38,1858,0.0,-510.38,-510.38
-504.74,1859,0.0,-504.74,-504.74
-505.35,1860,0.0,-505.35,-505.35
-510.12,1861,0.0,-510.12,-510.12
-504.29,1862,0.0,-504.29,-504.29
-503.5,1863,0.0,-503.5,-503.5
-509.76,1864,0.0,-509.76,-509.76
-503.76,1865,0.0,-503.76,-503.76
-512.46,1866,0.0,-512.46,-512.46
-503.79,1867,0.0,-503.79,-503.79
-510.39,1868,0.0,-510.39,-510.39
-511.05,1869,0.0,-511.05,-511.05
-500.71,1870,0.0,-500.71,-500.71
-508.39,1871,0.0,-508.39,-508.39
-504.15,1872,0.0,-504.15,-504.15
-492.38,1873,0.0,-492.38,-492.38
-509.2,1874,0.0,-509.2,-509.2
-503.57,1875,0.0,-503.57,-503.57
-509.84,1876,0.0,-509.84,-509.84
-498.94,1877,0.0,-498.94,-498.94
-504.7,1878,0.0,-504.7,-504.7
-509.38,1879,0.0,-509.38,-509.38
-510.93,1880,0.0,-510.93,-510.93
-500.61,1881,0.0,-500.61,-500.61
-505.33,1882,0.0,-505.33,-505.33
-492.89,1883,0.0,-492.89,-492.89
-508.72,1884,0.0,-508.72,-508.72
-513.63,1885,0.0,-513.63,-513.63
-509.96,1886,0.0,-509.96,-509.96
-504.29,1887,0.0,-504.29,-504.29
-508.67,1888,0.0,-508.67,-508.67
-511.5,1889,0.0,-511.5,-511.5
-507.26,1890,0.0,-507.26,-507.26
-504.11,1891,0.0,-504.11,-504.11
-492.62,1892,0.0,-492.62,-492.62
-510.75,1893,0.0,-510.75,-510.75
-504.79,1894,0.0,-504.79,-504.79
-509.4,1895,0.0,-509.4,-509.4
-504.85,1896,0.0,-504.85,-504.85
-511.89,1897,0.0,-511.89,-511.89
-501.81,1898,0.0,-501.81,-501.81
-499.89,1899,0.0,-499.89,-499.89
-505.81,1900,0.0,-505.81,-505.81
-505.23,1901,0.0,-505.23,-505.23
-499.45,1902,0.0,-499.45,-499.45
-492.82,1903,0.0,-492.82,-492.82
-505.22,1904,0.0,-505.22,-505.22
-502.95,1905,0.0,-502.95,-502.95
-504.69,1906,0.0,-504.69,-504.69
-511.57,1907,0.0,-511.57,-511.57
-508.46,1908,0.0,-508.46,-508.46
-510.92,1909,0.0,-510.92,-510.92
-499.23,1910,0.0,-499.23,-499.23
-513.9,1911,0.0,-513.9,-513.9
-506.08,1912,0.0,-506.08,-506.08
-504.54,1913,0.0,-504.54,-504.54
-506.72,1914,0.0,-506.72,-506.72
-505.29,1915,0.0,-505.29,-505.29
-512.62,1916,0.0,-512.62,-512.62
-506.26,1917,0.0,-506.26,-506.26
-508.2,1918,0.0,-508.2,-508.2
-500.41,1919,0.0,-500.41,-500.41
-503.87,1920,0.0,-503.87,-503.87
-510.8,1921,0.0,-510.8,-510.8
-504.39,1922,0.0,-504.39,-504.39
-503.64,1923,0.0,-503.64,-503.64
-509.28,1924,0.0,-509.28,-509.28
-511.46,1925,0.0,-511.46,-511.46
-495.83,1926,0.0,-495.83,-495.83
-510.65,1927,0.0,-510.65,-510.65
-510.57,1928,0.0,-510.57,-510.57
-511.34,1929,0.0,-511.34,-511.34
-508.83,1930,0.0,-508.83,-508.83
-509.44,1931,0.0,-509.44,-509.44
-510.0,1932,0.0,-510.0,-510.0
-511.93,1933,0.0,-511.93,-511.93
-512.1,1934,0.0,-512.1,-512.1
-509.71,1935,0.0,-509.71,-509.71
-505.6,1936,0.0,-505.6,-505.6
-502.83,1937,0.0,-502.83,-502.83
-503.35,1938,0.0,-503.35,-503.35
-509.87,1939,0.0,-509.87,-509.87
-509.32,1940,0.0,-509.32,-509.32
-512.12,1941,0.0,-512.12,-512.12
-510.73,1942,0.0,-510.73,-510.73
-497.72,1943,0.0,-497.72,-497.72
-510.77,1944,0.0,-510.77,-510.77
-511.34,1945,0.0,-511.34,-511.34
-511.05,1946,0.0,-511.05,-511.05
-509.37,1947,0.0,-509.37,-509.37
-496.84,1948,0.0,-496.84,-496.84
-491.87,1949,0.0,-491.87,-491.87
-505.88,1950,0.0,-505.88,-505.88
-497.72,1951,0.0,-497.72,-497.72
-500.12,1952,0.0,-500.12,-500.12
-504.21,1953,0.0,-504.21,-504.21
-509.99,1954,0.0,-509.99,-509.99
-506.25,1955,0.0,-506.25,-506.25
-506.2,1956,0.0,-506.2,-506.2
-508.87,1957,0.0,-508.87,-508.87
-503.35,1958,0.0,-503.35,-503.35
-512.24,1959,0.0,-512.24,-512.24
-507.02,1960,0.0,-507.02,-507.02
-509.05,1961,0.0,-509.05,-509.05
-510.2,1962,0.0,-510.2,-510.2
-508.08,1963,0.0,-508.08,-508.08
-497.88,1964,0.0,-497.88,-497.88
-498.57,1965,0.0,-498.57,-498.57
-506.86,1966,0.0,-506.86,-506.86
-504.66,1967,0.0,-504.66,-504.66
-513.99,1968,0.0,-513.99,-513.99
-508.86,1969,0.0,-508.86,-508.86
-513.18,1970,0.0,-513.18,-513.18
-502.47,1971,0.0,-502.47,-502.47
-504.12,1972,0.0,-504.12,-504.12
-502.56,1973,0.0,-502.56,-502.56
-506.12,1974,0.0,-506.12,-506.12
-500.42,1975,0.0,-500.42,-500.42
-506.77,1976,0.0,-506.77,-506.77
-505.42,1977,0.0,-505.42,-505.42
-509.55,1978,0.0,-509.55,-509.55
-497.9,1979,0.0,-497.9,-497.9
-505.05,1980,0.0,-505.05,-505.05
-508.73,1981,0.0,-508.73,-508.73
-504.31,1982,0.0,-504.31,-504.31
-509.93,1983,0.0,-509.93,-509.93
-499.99,1984,0.0,-499.99,-499.99
-508.33,1985,0.0,-508.33,-508.33
-502.5,1986,0.0,-502.5,-502.5
-492.74,1987,0.0,-492.74,-492.74
-503.94,1988,0.0,-503.94,-503.94
-509.23,1989,0.0,-509.23,-509.23
-504.45,1990,0.0,-504.45,-504.45
-498.63,1991,0.0,-498.63,-498.63
-510.1,1992,0.0,-510.1,-510.1
-502.6,1993,0.0,-502.6,-502.6
-502.1,1994,0.0,-502.1,-502.1
-505.49,1995,0.0,-505.49,-505.49
-508.6,1996,0.0,-508.6,-508.6
-502.38,1997,0.0,-502.38,-502.38
-498.12,1998,0.0,-498.12,-498.12
-505.95,1999,0.0,-505.95,-505.95
